# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F               =    -4.5928
# k_min, k_max      =     0.0000    0.0001
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     90     1     5
# Using min_band, max_band =      1    90
# Total number of bands =     90
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.000046     30.433000  1
      0.000067     30.433000  1


      0.000000     30.453500  1
      0.000010     30.453500  1
      0.000031     30.453500  1
      0.000046     30.453500  1
      0.000067     30.453500  1


      0.000000     30.748100  1
      0.000010     30.748100  1
      0.000031     30.748100  1
      0.000046     30.748100  1
      0.000067     30.748100  1


      0.000000     30.751000  1
      0.000010     30.751000  1
      0.000031     30.751000  1
      0.000046     30.751000  1
      0.000067     30.751000  1


      0.000000     32.830100  1
      0.000010     32.830100  1
      0.000031     32.830100  1
      0.000046     32.830100  1
      0.000067     32.830100  1


      0.000000     32.832900  1
      0.000010     32.832900  1
      0.000031     32.832900  1
      0.000046     32.832900  1
      0.000067     32.832900  1


      0.000000     36.863400  1
      0.000010     36.863400  1
      0.000031     36.863400  1
      0.000046     36.863400  1
      0.000067     36.863400  1


      0.000000     37.279200  1
      0.000010     37.279200  1
      0.000031     37.279200  1
      0.000046     37.279200  1
      0.000067     37.279200  1


      0.000000     40.219600  1
      0.000010     40.219600  1
      0.000031     40.219600  1
      0.000046     40.219600  1
      0.000067     40.219600  1


      0.000000     40.220500  1
      0.000010     40.220500  1
      0.000031     40.220500  1
      0.000046     40.220500  1
      0.000067     40.220500  1


      0.000000     41.823800  1
      0.000010     41.823800  1
      0.000031     41.823800  1
      0.000046     41.823800  1
      0.000067     41.823800  1


      0.000000     41.837600  1
      0.000010     41.837600  1
      0.000031     41.837600  1
      0.000046     41.837600  1
      0.000067     41.837600  1


      0.000000     50.967000  1
      0.000010     50.967000  1
      0.000031     50.967000  1
      0.000046     50.967000  1
      0.000067     50.967000  1


      0.000000     51.000500  1
      0.000010     51.000500  1
      0.000031     51.000500  1
      0.000046     51.000500  1
      0.000067     51.000500  1


      0.000000     57.209700  1
      0.000010     57.209700  1
      0.000031     57.209700  1
      0.000046     57.209700  1
      0.000067     57.209700  1


      0.000000     57.219500  1
      0.000010     57.219500  1
      0.000031     57.219500  1
      0.000046     57.219500  1
      0.000067     57.219500  1


